County, FIPS,Value_Index
"Tom Green County, Texas",48451,0.8262
"Travis County, Texas",48453,0.578
"Trinity County, Texas",48455,0.9198
"Tyler County, Texas",48457,0.9131
"Upshur County, Texas",48459,0.6932
"Upton County, Texas",48461,0.501
"Uvalde County, Texas",48463,0.9885
"Val Verde County, Texas",48465,0.9866
"Van Zandt County, Texas",48467,0.5792
"Victoria County, Texas",48469,0.8883
"Walker County, Texas",48471,0.8412
"Waller County, Texas",48473,0.8526
"Ward County, Texas",48475,0.7314
"Washington County, Texas",48477,0.7619
"Webb County, Texas",48479,0.9771
"Wharton County, Texas",48481,0.951
"Wheeler County, Texas",48483,0.8138
"Wichita County, Texas",48485,0.8285
"Wilbarger County, Texas",48487,0.9402
"Willacy County, Texas",48489,0.9605
"Williamson County, Texas",48491,0.3444
"Wilson County, Texas",48493,0.4036
"Winkler County, Texas",48495,0.5668
"Wise County, Texas",48497,0.585
"Wood County, Texas",48499,0.7056
"Yoakum County, Texas",48501,0.4831
"Young County, Texas",48503,0.5391
"Zapata County, Texas",48505,0.9962
"Zavala County, Texas",48507,0.9357
"Beaver County, Utah",49001,0.0974
"Box Elder County, Utah",49003,0.1626
"Cache County, Utah",49005,0.3682
"Carbon County, Utah",49007,0.5945
"Daggett County, Utah",49009,0.0153
"Davis County, Utah",49011,0.0659
"Duchesne County, Utah",49013,0.5894
"Emery County, Utah",49015,0.156
"Garfield County, Utah",49017,0.4026
"Grand County, Utah",49019,0.5815
"Iron County, Utah",49021,0.4943
"Juab County, Utah",49023,0.1986
"Kane County, Utah",49025,0.3109
"Millard County, Utah",49027,0.3969
"Morgan County, Utah",49029,0.0003
"Piute County, Utah",49031,0.2998
"Rich County, Utah",49033,0.1362
"Salt Lake County, Utah",49035,0.4363
"San Juan County, Utah",49037,0.9328
"Sanpete County, Utah",49039,0.457
"Sevier County, Utah",49041,0.4449
"Summit County, Utah",49043,0.0796
"Tooele County, Utah",49045,0.2591
"Uintah County, Utah",49047,0.6308
"Utah County, Utah",49049,0.2839
"Wasatch County, Utah",49051,0.0652
"Washington County, Utah",49053,0.4634
"Wayne County, Utah",49055,0.3587
"Weber County, Utah",49057,0.3275
"Addison County, Vermont",50001,0.1394
"Bennington County, Vermont",50003,0.3167
"Caledonia County, Vermont",50005,0.339
"Chittenden County, Vermont",50007,0.2132
"Essex County, Vermont",50009,0.3106
"Franklin County, Vermont",50011,0.1232
"Grand Isle County, Vermont",50013,0.007
"Lamoille County, Vermont",50015,0.1636
"Orange County, Vermont",50017,0.1321
"Orleans County, Vermont",50019,0.3129
"Rutland County, Vermont",50021,0.3237
"Washington County, Vermont",50023,0.1973
"Windham County, Vermont",50025,0.38
"Windsor County, Vermont",50027,0.1346
"Accomack County, Virginia",51001,0.8775
"Albemarle County, Virginia",51003,0.2425
"Alleghany County and Clifton Forge City, Virginia",51005,0.3991
"Amelia County, Virginia",51007,0.4067
"Amherst County, Virginia",51009,0.3479
"Appomattox County, Virginia",51011,0.1954
"Arlington County, Virginia",51013,0.1929
"Augusta County, Virginia",51015,0.1922
"Bath County, Virginia",51017,0.3361
"Bland County, Virginia",51021,0.2288
"Botetourt County, Virginia",51023,0.0118
"Brunswick County, Virginia",51025,0.8698
"Buchanan County, Virginia",51027,0.6318
"Buckingham County, Virginia",51029,0.775
"Campbell County, Virginia",51031,0.3682
"Caroline County, Virginia",51033,0.3256
"Carroll County, Virginia",51035,0.3947
"Charles City County, Virginia",51036,0.2826
"Charlotte County, Virginia",51037,0.7966
"Chesterfield County, Virginia",51041,0.2785
"Clarke County, Virginia",51043,0.0859
"Craig County, Virginia",51045,0.0299
"Culpeper County, Virginia",51047,0.4764
"Cumberland County, Virginia",51049,0.3845
"Dickenson County, Virginia",51051,0.7177
"Dinwiddie County, Virginia",51053,0.4589
"Essex County, Virginia",51057,0.8342
"Fairfax County, Virginia",51059,0.2623
"Fauquier County, Virginia",51061,0.0815
"Floyd County, Virginia",51063,0.0993
"Fluvanna County, Virginia",51065,0.1018
"Franklin County, Virginia",51067,0.4236
"Frederick County, Virginia",51069,0.2161
"Giles County, Virginia",51071,0.133
"Gloucester County, Virginia",51073,0.0637
"Goochland County, Virginia",51075,0.0538
"Grayson County, Virginia",51077,0.5722
"Greene County, Virginia",51079,0.288
"Greensville County, Virginia",51081,0.7603
"Halifax County with South Boston City, Virginia",51083,0.7015
"Hanover County, Virginia",51085,0.0191
"Henrico County, Virginia",51087,0.3612
"Henry County, Virginia",51089,0.7912
"Highland County, Virginia",51091,0.0926
"Isle of Wight County, Virginia",51093,0.3412
"James City County, Virginia",51095,0.1894
"King and Queen County, Virginia",51097,0.0452
"King George County, Virginia",51099,0.0525
"King William County, Virginia",51101,0.0057
"Lancaster County, Virginia",51103,0.4134
"Lee County, Virginia",51105,0.8787
"Loudoun County, Virginia",51107,0.0952
"Louisa County, Virginia",51109,0.331
"Lunenburg County, Virginia",51111,0.8183
"Madison County, Virginia",51113,0.1811
"Mathews County, Virginia",51115,0.1254
"Mecklenburg County, Virginia",51117,0.6525
"Middlesex County, Virginia",51119,0.2928
"Montgomery County, Virginia",51121,0.3132
"Nelson County, Virginia",51125,0.2285
"New Kent County, Virginia",51127,0.0092
"Northampton County, Virginia",51131,0.7778
"Northumberland County, Virginia",51133,0.1534
"Nottoway County, Virginia",51135,0.8332
"Orange County, Virginia",51137,0.3943
"Page County, Virginia",51139,0.3348
"Patrick County, Virginia",51141,0.3246
"Pittsylvania County, Virginia",51143,0.6712
"Powhatan County, Virginia",51145,0.0045
"Prince Edward County, Virginia",51147,0.8514
"Prince George County, Virginia",51149,0.3918
"Prince William County, Virginia",51153,0.443
"Pulaski County, Virginia",51155,0.3329
"Rappahannock County, Virginia",51157,0.0726
"Richmond County, Virginia",51159,0.6088
"Roanoke County, Virginia",51161,0.1197
"Rockbridge County, Virginia",51163,0.1865
"Rockingham County, Virginia",51165,0.254
"Russell County, Virginia",51167,0.4243
"Scott County, Virginia",51169,0.4669
"Shenandoah County, Virginia",51171,0.359
"Smyth County, Virginia",51173,0.7807
"Southampton County, Virginia",51175,0.4402
"Spotsylvania County, Virginia",51177,0.2699
"Stafford County, Virginia",51179,0.2311
"Surry County, Virginia",51181,0.5341
"Sussex County, Virginia",51183,0.7903
"Tazewell County, Virginia",51185,0.6254
"Warren County, Virginia",51187,0.3727
"Washington County, Virginia",51191,0.2724
"Westmoreland County, Virginia",51193,0.5913
"Wise County, Virginia",51195,0.803
"Wythe County, Virginia",51197,0.2708
"York County, Virginia",51199,0.2126
"Alexandria City, Virginia",51510,0.3285
"Bristol City, Virginia",51520,0.7915
"Buena Vista City, Virginia",51530,0.5312
"Charlottesville City, Virginia",51540,0.5662
"Chesapeake City, Virginia",51550,0.3873
"Colonial Heights City, Virginia",51570,0.5503
"Covington City, Virginia",51580,0.1432
"Danville City, Virginia",51590,0.9841
"Emporia City, Virginia",51595,0.9854
"Fairfax City, Virginia",51600,0.2508
"Falls Church City, Virginia",51610,0.2085
"Franklin City, Virginia",51620,0.8081
"Fredericksburg City, Virginia",51630,0.726
"Galax City, Virginia",51640,0.9978
"Hampton City, Virginia",51650,0.7053
"Harrisonburg City, Virginia",51660,0.837
"Hopewell City, Virginia",51670,0.9087
"Lexington City, Virginia",51678,0.1763
"Lynchburg City, Virginia",51680,0.7845
"Manassas City, Virginia",51683,0.6805
"Manassas Park City, Virginia",51685,0.6731
"Martinsville City, Virginia",51690,0.9208
"Newport News City, Virginia",51700,0.8705
"Norfolk City, Virginia",51710,0.8822
"Norton City, Virginia",51720,0.7123
"Petersburg City, Virginia",51730,0.9752
"Poquoson City, Virginia",51735,0.0013
"Portsmouth City, Virginia",51740,0.8084
"Radford City, Virginia",51750,0.4185
"Richmond City, Virginia",51760,0.8549
"Roanoke City, Virginia",51770,0.8335
"Salem City, Virginia",51775,0.3985
"Staunton City, Virginia",51790,0.584
"Suffolk City, Virginia",51800,0.4297
"Virginia Beach City, Virginia",51810,0.3211
"Waynesboro City, Virginia",51820,0.6693
"Williamsburg City, Virginia",51830,0.4771
"Winchester City, Virginia",51840,0.8635
"Bedford City and County, Virginia",51917,0.0735
"Adams County, Washington",53001,0.9656
"Asotin County, Washington",53003,0.3721
"Benton County, Washington",53005,0.5426
"Chelan County, Washington",53007,0.7788
"Clallam County, Washington",53009,0.6229
"Clark County, Washington",53011,0.3915
"Columbia County, Washington",53013,0.2705
"Cowlitz County, Washington",53015,0.7066
"Douglas County, Washington",53017,0.823
"Ferry County, Washington",53019,0.7871
"Franklin County, Washington",53021,0.8969
"Garfield County, Washington",53023,0.0888
"Grant County, Washington",53025,0.9029
"Grays Harbor County, Washington",53027,0.8122
"Island County, Washington",53029,0.2938
"Jefferson County, Washington",53031,0.3695
"King County, Washington",53033,0.3743
"Kitsap County, Washington",53035,0.3081
"Kittitas County, Washington",53037,0.3008
"Klickitat County, Washington",53039,0.5764
"Lewis County, Washington",53041,0.7743
"Lincoln County, Washington",53043,0.154
"Mason County, Washington",53045,0.5958
"Okanogan County, Washington",53047,0.9532
"Pacific County, Washington",53049,0.6572
"Pend Oreille County, Washington",53051,0.4214
"Pierce County, Washington",53053,0.5302
"San Juan County, Washington",53055,0.1244
"Skagit County, Washington",53057,0.5484
"Skamania County, Washington",53059,0.3043
"Snohomish County, Washington",53061,0.3523
"Spokane County, Washington",53063,0.5153
"Stevens County, Washington",53065,0.4478
"Thurston County, Washington",53067,0.3724
"Wahkiakum County, Washington",53069,0.1706
"Walla Walla County, Washington",53071,0.7623
"Whatcom County, Washington",53073,0.5277
"Whitman County, Washington",53075,0.5213
"Yakima County, Washington",53077,0.957
"Barbour County, West Virginia",54001,0.3819
"Berkeley County, West Virginia",54003,0.366
"Boone County, West Virginia",54005,0.4246
"Braxton County, West Virginia",54007,0.4593
"Brooke County, West Virginia",54009,0.2934
"Cabell County, West Virginia",54011,0.7129
"Calhoun County, West Virginia",54013,0.3749
"Clay County, West Virginia",54015,0.6095
"Doddridge County, West Virginia",54017,0.2769
"Fayette County, West Virginia",54019,0.6181
"Gilmer County, West Virginia",54021,0.4745
"Grant County, West Virginia",54023,0.3609
"Greenbrier County, West Virginia",54025,0.5274
"Hampshire County, West Virginia",54027,0.3405
"Hancock County, West Virginia",54029,0.3934
"Hardy County, West Virginia",54031,0.2588
"Harrison County, West Virginia",54033,0.4195
"Jackson County, West Virginia",54035,0.1992
"Jefferson County, West Virginia",54037,0.1852
"Kanawha County, West Virginia",54039,0.535
"Lewis County, West Virginia",54041,0.4863
"Lincoln County, West Virginia",54043,0.3905
"Logan County, West Virginia",54045,0.6811
"McDowell County, West Virginia",54047,0.7524
"Marion County, West Virginia",54049,0.423
"Marshall County, West Virginia",54051,0.141
"Mason County, West Virginia",54053,0.2492
"Mercer County, West Virginia",54055,0.8218
"Mineral County, West Virginia",54057,0.3622
"Mingo County, West Virginia",54059,0.6754
"Monongalia County, West Virginia",54061,0.4504
"Monroe County, West Virginia",54063,0.3593
"Morgan County, West Virginia",54065,0.0942
"Nicholas County, West Virginia",54067,0.3654
"Ohio County, West Virginia",54069,0.4793
"Pendleton County, West Virginia",54071,0.2432
"Pleasants County, West Virginia",54073,0.3533
"Pocahontas County, West Virginia",54075,0.5315
"Preston County, West Virginia",54077,0.4405
"Putnam County, West Virginia",54079,0.0834
"Raleigh County, West Virginia",54081,0.7183
"Randolph County, West Virginia",54083,0.4866
"Ritchie County, West Virginia",54085,0.2377
"Roane County, West Virginia",54087,0.5229
"Summers County, West Virginia",54089,0.7199
"Taylor County, West Virginia",54091,0.3539
"Tucker County, West Virginia",54093,0.225
"Tyler County, West Virginia",54095,0.1588
"Upshur County, West Virginia",54097,0.6009
"Wayne County, West Virginia",54099,0.3635
"Webster County, West Virginia",54101,0.5439
"Wetzel County, West Virginia",54103,0.268
"Wirt County, West Virginia",54105,0.3606
"Wood County, West Virginia",54107,0.3711
"Wyoming County, West Virginia",54109,0.4927
"Adams County, Wisconsin",55001,0.536
"Ashland County, Wisconsin",55003,0.5124
"Barron County, Wisconsin",55005,0.3542
"Bayfield County, Wisconsin",55007,0.1003
"Brown County, Wisconsin",55009,0.2919
"Buffalo County, Wisconsin",55011,0.0783
"Burnett County, Wisconsin",55013,0.2018
"Calumet County, Wisconsin",55015,0.0124
"Chippewa County, Wisconsin",55017,0.1171
"Clark County, Wisconsin",55019,0.5907
"Columbia County, Wisconsin",55021,0.0869
"Crawford County, Wisconsin",55023,0.2868
"Dane County, Wisconsin",55025,0.2027
"Dodge County, Wisconsin",55027,0.1671
"Door County, Wisconsin",55029,0.0872
"Douglas County, Wisconsin",55031,0.2852
"Dunn County, Wisconsin",55033,0.2384
"Eau Claire County, Wisconsin",55035,0.2514
"Florence County, Wisconsin",55037,0.1566
"Fond du Lac County, Wisconsin",55039,0.1505
"Forest County, Wisconsin",55041,0.4306
"Grant County, Wisconsin",55043,0.2381
"Green County, Wisconsin",55045,0.1101
"Green Lake County, Wisconsin",55047,0.4052
"Iowa County, Wisconsin",55049,0.0073
"Iron County, Wisconsin",55051,0.2107
"Jackson County, Wisconsin",55053,0.5866
"Jefferson County, Wisconsin",55055,0.1875
"Juneau County, Wisconsin",55057,0.4278
"Kenosha County, Wisconsin",55059,0.5442
"Kewaunee County, Wisconsin",55061,0.0185
"La Crosse County, Wisconsin",55063,0.2097
"Lafayette County, Wisconsin",55065,0.1747
"Langlade County, Wisconsin",55067,0.1891
"Lincoln County, Wisconsin",55069,0.091
"Manitowoc County, Wisconsin",55071,0.1047
"Marathon County, Wisconsin",55073,0.1766
"Marinette County, Wisconsin",55075,0.2619
"Marquette County, Wisconsin",55077,0.2151
"Menominee County, Wisconsin",55078,0.7381
"Milwaukee County, Wisconsin",55079,0.8396
"Monroe County, Wisconsin",55081,0.4211
"Oconto County, Wisconsin",55083,0.0239
"Oneida County, Wisconsin",55085,0.0277
"Outagamie County, Wisconsin",55087,0.0773
"Ozaukee County, Wisconsin",55089,0.0388
"Pepin County, Wisconsin",55091,0.0863
"Pierce County, Wisconsin",55093,0.028
"Polk County, Wisconsin",55095,0.0885
"Portage County, Wisconsin",55097,0.1299
"Price County, Wisconsin",55099,0.2015
"Racine County, Wisconsin",55101,0.4637
"Richland County, Wisconsin",55103,0.4319
"Rock County, Wisconsin",55105,0.4281
"Rusk County, Wisconsin",55107,0.302
"St. Croix County, Wisconsin",55109,0.0137
"Sauk County, Wisconsin",55111,0.2292
"Sawyer County, Wisconsin",55113,0.3402
"Shawano County, Wisconsin",55115,0.1976
"Sheboygan County, Wisconsin",55117,0.1801
"Taylor County, Wisconsin",55119,0.3014
"Trempealeau County, Wisconsin",55121,0.2136
"Vernon County, Wisconsin",55123,0.4596
"Vilas County, Wisconsin",55125,0.1101
"Walworth County, Wisconsin",55127,0.2206
"Washburn County, Wisconsin",55129,0.1162
"Washington County, Wisconsin",55131,0.0108
"Waukesha County, Wisconsin",55133,0.0356
"Waupaca County, Wisconsin",55135,0.1486
"Waushara County, Wisconsin",55137,0.3698
"Winnebago County, Wisconsin",55139,0.2059
"Wood County, Wisconsin",55141,0.1426
"Albany County, Wyoming",56001,0.2572
"Big Horn County, Wyoming",56003,0.4777
"Campbell County, Wyoming",56005,0.3227
"Carbon County, Wyoming",56007,0.5207
"Converse County, Wyoming",56009,0.1601
"Crook County, Wyoming",56011,0.0465
"Fremont County, Wyoming",56013,0.7269
"Goshen County, Wyoming",56015,0.4128
"Hot Springs County, Wyoming",56017,0.2486
"Johnson County, Wyoming",56019,0.127
"Laramie County, Wyoming",56021,0.2715
"Lincoln County, Wyoming",56023,0.1454
"Natrona County, Wyoming",56025,0.4605
"Niobrara County, Wyoming",56027,0.388
"Park County, Wyoming",56029,0.0703
"Platte County, Wyoming",56031,0.1461
"Sheridan County, Wyoming",56033,0.1983
"Sublette County, Wyoming",56035,0.0977
"Sweetwater County, Wyoming",56037,0.374
"Teton County, Wyoming",56039,0.1919
"Uinta County, Wyoming",56041,0.4064
"Washakie County, Wyoming",56043,0.2661
"Weston County, Wyoming",56045,0.232
